area,perimeter,major_axis_length,minor_axis_length,eccentricity,convex_area,extent,variety
12672,445.542999,180.455276,90.309929,0.865762,12900,0.625685,osmancik
14204,482.170013,201.073883,91.090843,0.891499,14523,0.616012,cammeo
14897,509.631012,219.671921,87.500595,0.917245,15330,0.713663,cammeo
14263,489.446014,205.811783,89.509087,0.900475,14637,0.663179,cammeo
13637,466.653015,193.53421,90.354233,0.884329,13838,0.691672,cammeo
11691,426.279999,176.189957,85.123672,0.875545,11908,0.618244,osmancik
12993,466.239014,199.033524,83.48304,0.907782,13230,0.786644,cammeo
12256,453.464996,189.97113,83.105293,0.899237,12565,0.583619,cammeo
12624,451.756989,188.236359,86.355988,0.888558,12878,0.809023,osmancik
13368,487.550995,202.539627,86.572937,0.904045,13965,0.718246,cammeo
11969,442.158997,177.600113,87.862953,0.86905,12352,0.59273,osmancik
10132,398.671997,162.8452,80.074356,0.870753,10306,0.668911,osmancik
13321,473.993011,199.272568,85.928833,0.90225,13758,0.564569,cammeo
13132,480.019012,199.25293,85.419716,0.903447,13594,0.580908,cammeo
12120,439.713989,181.697937,85.992538,0.880916,12335,0.602535,osmancik
12752,455.35199,191.762238,85.680176,0.894632,12938,0.572403,osmancik
17437,536.898987,230.257462,97.311478,0.906307,17650,0.759154,cammeo
12267,438.264008,175.590973,90.187477,0.858016,12519,0.624084,osmancik
14609,490.247009,206.062271,91.499741,0.896007,14837,0.719655,cammeo
13822,491.661011,212.135406,83.654625,0.918962,14073,0.654699,cammeo
11302,418.200989,167.575058,86.956436,0.854829,11591,0.623559,osmancik
14242,495.739014,210.680923,87.42849,0.90983,14549,0.640954,cammeo
11363,423.265991,175.874161,83.842628,0.879056,11548,0.79135,osmancik
10286,401.789001,159.074661,83.598625,0.850775,10524,0.770141,osmancik
11774,433.729004,180.278488,84.223511,0.884159,12036,0.797696,osmancik
15522,507.242004,213.681931,94.901535,0.895965,15782,0.778904,cammeo
13895,488.252991,207.034485,86.160988,0.909288,14228,0.782905,cammeo
13923,488.708008,209.737457,85.71608,0.912677,14165,0.534226,cammeo
11323,422.437988,169.984558,86.264961,0.861659,11628,0.603121,osmancik
11881,439.184998,183.889526,83.349472,0.891379,12097,0.58283,osmancik
12478,439.221985,176.343948,91.289749,0.855574,12754,0.635822,osmancik
14493,487.335999,205.802292,90.538795,0.898032,14835,0.755789,cammeo
14817,502.583008,211.529022,90.385193,0.904113,15113,0.568028,cammeo
8813,387.721008,164.177704,68.986084,0.907435,9005,0.737366,osmancik
8848,369.778015,150.278763,76.509445,0.860697,9009,0.635815,osmancik
11112,429.653015,172.427139,83.923874,0.873558,11472,0.609211,osmancik
10815,414.062012,171.35051,80.882324,0.881583,11015,0.727646,osmancik
11378,426.614014,179.392212,81.971474,0.889498,11535,0.5968,osmancik
13632,485.937012,205.214951,85.831352,0.908332,13905,0.550121,cammeo
10962,418.661011,171.638901,82.799271,0.875949,11258,0.716471,osmancik
12917,473.234985,200.325333,83.20118,0.909671,13302,0.666099,cammeo
12539,437.425995,174.900574,92.724632,0.8479,12835,0.787378,osmancik
11052,418.950012,170.466446,83.593315,0.871509,11338,0.701982,osmancik
13533,473.932007,196.117554,88.916794,0.891315,13897,0.604557,cammeo
12155,434.274994,174.77681,89.501503,0.858932,12388,0.802946,osmancik
10965,416.973999,174.351746,80.797455,0.886141,11224,0.701087,osmancik
11665,430.440002,172.601288,87.705223,0.861276,11972,0.610222,osmancik
11114,413.07901,170.099411,84.006989,0.869536,11293,0.7604,osmancik
12994,453.94101,192.165985,86.555527,0.892816,13152,0.81416,osmancik
13623,493.567993,211.730484,82.923935,0.920115,14065,0.526554,cammeo
13085,446.307007,179.17305,94.190956,0.850671,13319,0.794571,osmancik
15389,521.304016,226.960999,87.386932,0.922904,15753,0.574645,cammeo
11274,426.850006,177.398102,82.001099,0.886753,11539,0.635334,osmancik
10499,408.729004,165.559372,82.358246,0.86749,10785,0.661313,osmancik
12886,455.518005,189.859894,87.499184,0.887472,13080,0.592296,cammeo
10667,415.237,170.336151,81.368942,0.878525,11041,0.68775,osmancik
14413,502.049988,211.991638,88.647766,0.90837,14826,0.576082,cammeo
10036,402.859009,166.156586,77.91069,0.883252,10255,0.591571,osmancik
14713,493.212006,206.916122,91.648468,0.896558,15162,0.594033,cammeo
14115,486.272003,207.551041,87.78109,0.906159,14422,0.600817,cammeo
13681,478.537994,202.761078,87.023041,0.903214,14015,0.641939,cammeo
9843,383.115997,154.950317,81.356834,0.851071,10024,0.702269,osmancik
11814,428.014008,175.579376,86.321587,0.870799,12000,0.784983,osmancik
12258,447.846008,186.680145,84.94548,0.890475,12616,0.705456,osmancik
14085,489.454987,200.52655,91.235626,0.890501,14670,0.627171,cammeo
12426,451.088989,185.191025,87.460678,0.881452,12779,0.624579,cammeo
10382,405.213013,168.42627,78.958717,0.883303,10599,0.801823,osmancik
13848,475.589996,196.225555,90.747025,0.886639,14260,0.586382,cammeo
12148,440.619995,184.953308,84.697853,0.888982,12328,0.634294,osmancik
12377,465.046997,197.081406,81.922325,0.909512,12669,0.629681,cammeo
11748,433.770996,178.339478,85.625221,0.8772,12053,0.652957,osmancik
14304,489.036987,211.026611,86.839424,0.911406,14483,0.577729,cammeo
11316,418.549011,170.685699,85.69088,0.864845,11497,0.608387,osmancik
14826,514.531982,219.37294,86.885757,0.918223,15170,0.543077,cammeo
13415,464.292999,191.957779,89.882965,0.8836,13660,0.580661,osmancik
13722,482.342987,202.278183,87.753891,0.900996,14189,0.605667,cammeo
16122,539.0,233.913513,89.531082,0.923851,16440,0.51116,cammeo
11295,430.619995,179.136368,81.185036,0.891408,11516,0.691248,osmancik
11509,435.867004,178.424454,83.853867,0.882683,11792,0.584658,osmancik
9778,395.200012,168.146759,74.498978,0.896492,9956,0.620589,osmancik
11166,419.433014,171.464386,84.324661,0.870713,11437,0.604352,osmancik
11150,416.898987,168.020248,85.602165,0.860485,11420,0.725722,osmancik
12199,454.403992,191.909576,82.140762,0.90377,12555,0.750523,cammeo
14982,505.078003,217.36499,88.59523,0.913166,15325,0.559238,cammeo
13803,492.020996,207.049942,87.184105,0.907025,14174,0.569149,cammeo
11639,428.312012,172.371475,87.170174,0.862703,11836,0.706936,osmancik
15126,500.114014,209.166809,93.814209,0.893776,15496,0.706031,cammeo
10949,414.273987,168.063889,84.032837,0.866022,11192,0.615804,osmancik
13098,458.733002,187.315765,90.630081,0.875159,13423,0.60193,osmancik
10469,402.450989,159.39949,84.839005,0.846593,10746,0.774105,osmancik
10492,405.910004,162.797653,83.495193,0.858462,10888,0.62913,osmancik
10986,425.127014,172.678833,83.549088,0.875156,11450,0.729918,osmancik
14470,489.786011,207.362656,89.812645,0.901337,14724,0.619621,cammeo
15437,512.947998,211.408768,94.914803,0.89355,15984,0.731611,cammeo
11568,429.548004,174.586563,85.203918,0.872825,11800,0.601873,osmancik
11133,431.701996,184.952988,77.73632,0.907384,11287,0.552232,osmancik
11320,423.992004,173.091064,84.608818,0.87239,11556,0.598942,osmancik
12899,456.0,184.999374,90.235847,0.872976,13167,0.683644,osmancik
15050,502.591003,206.386581,93.808502,0.890732,15464,0.591216,cammeo
13568,484.64801,208.072098,83.696198,0.915532,13962,0.787921,cammeo
15196,501.303009,212.329758,92.005447,0.901243,15463,0.768406,cammeo
12971,458.035004,192.337463,86.754723,0.892496,13248,0.777451,cammeo
14269,501.040009,214.669357,85.643158,0.916971,14733,0.70001,cammeo
16570,519.122986,221.014481,96.227791,0.900241,16757,0.592336,cammeo
12259,440.029999,177.314545,89.535568,0.863147,12533,0.724142,osmancik
13117,451.868011,173.720901,98.306221,0.824484,13453,0.655621,osmancik
12509,439.447998,177.083374,90.622993,0.859132,12723,0.628214,osmancik
12288,437.821991,179.187958,88.104485,0.870772,12498,0.802718,osmancik
15568,519.455994,222.228088,90.817528,0.912683,15984,0.782705,cammeo
16182,509.921997,211.165024,98.313324,0.885008,16522,0.748128,cammeo
12275,454.692993,181.871292,87.008995,0.878137,12709,0.692681,osmancik
12758,451.369995,180.739441,91.564651,0.862175,13170,0.649064,osmancik
12147,436.070007,177.550217,88.561409,0.866719,12421,0.687047,osmancik
13437,476.113007,202.82048,85.112419,0.907689,13700,0.784139,cammeo
10756,420.085999,170.637085,81.582115,0.878304,10957,0.594977,osmancik
13724,481.770996,200.89267,88.16832,0.898544,14038,0.679541,cammeo
13645,484.325012,205.538971,85.921928,0.908432,13972,0.547135,cammeo
10866,404.358002,163.932358,85.325363,0.853867,11039,0.628674,osmancik
13095,449.346008,180.781403,92.734161,0.858411,13294,0.637226,osmancik
15080,500.006012,209.589279,92.796661,0.896643,15614,0.732323,cammeo
15320,511.929993,218.623154,91.169815,0.908898,15740,0.545642,cammeo
14880,502.881012,217.998657,87.554611,0.915802,15129,0.576699,cammeo
14419,491.67099,203.912354,91.03685,0.894808,14906,0.627814,cammeo
13867,494.653015,213.122238,84.205917,0.918635,14200,0.533592,cammeo
10913,427.618011,170.723297,83.158897,0.873348,11311,0.62571,osmancik
9764,390.957001,160.227097,78.861633,0.87049,9956,0.648814,osmancik
10586,423.746002,181.404663,75.151207,0.910152,10760,0.788529,osmancik
15418,504.759003,209.923996,94.43705,0.893098,15779,0.582691,cammeo
14337,494.299011,206.69278,89.748207,0.900811,14859,0.709893,cammeo
12432,453.040009,190.543655,84.250458,0.896937,12728,0.765753,osmancik
14161,488.687012,206.507462,87.967667,0.904733,14428,0.593952,cammeo
11445,426.181,172.977371,86.00354,0.867639,11734,0.611378,osmancik
14898,501.494995,215.563339,88.770599,0.911271,15156,0.658504,cammeo
11184,416.924988,171.377396,83.964493,0.871757,11349,0.649402,osmancik
14441,495.365997,210.023285,89.203018,0.90532,14805,0.540214,cammeo
12299,446.10199,185.857895,85.452477,0.888036,12528,0.668424,osmancik
11921,422.359009,168.499542,91.071938,0.841352,12169,0.659056,osmancik
15218,508.135986,214.277069,91.710274,0.903779,15685,0.668013,cammeo
11538,418.661011,170.850906,86.498398,0.862369,11741,0.713544,osmancik
11667,447.524994,186.671249,80.842873,0.901357,12039,0.667296,cammeo
11857,433.200012,177.907623,86.170685,0.874871,12171,0.716695,osmancik
9762,397.248993,161.866302,78.295502,0.875231,10126,0.74862,osmancik
13446,476.041992,200.052673,86.590477,0.901472,13814,0.603935,cammeo
10662,408.28299,162.680984,84.363289,0.855028,10934,0.653149,osmancik
11493,447.153992,185.531113,79.752335,0.902896,11801,0.570089,cammeo
12240,454.312988,190.927902,83.6493,0.898917,12555,0.757895,cammeo
12651,467.565002,200.050369,81.172699,0.913979,12991,0.594111,cammeo
10538,401.342987,166.766251,81.170212,0.873552,10682,0.793524,osmancik
12503,446.311005,177.337372,91.158768,0.857765,12777,0.629367,osmancik
10527,408.977997,170.890015,79.379776,0.885569,10692,0.65102,osmancik
11732,441.122986,176.48349,86.192467,0.872626,12076,0.63747,osmancik
12659,445.319,179.943344,90.13163,0.865512,12848,0.61691,osmancik
12408,437.014008,179.741165,88.829605,0.869343,12598,0.636928,osmancik
11022,417.259003,168.611252,84.677879,0.864747,11259,0.607273,osmancik
11715,430.378998,172.751785,87.855309,0.861024,12009,0.778354,osmancik
13111,467.621002,193.567719,88.067871,0.890506,13456,0.619174,osmancik
12670,462.914001,190.205093,86.215233,0.891371,13047,0.7132,osmancik
10536,425.367004,182.950211,73.867653,0.914866,10704,0.750427,osmancik
13385,460.825012,192.646149,89.713486,0.884948,13595,0.612754,cammeo
12714,461.890015,196.560318,83.112396,0.906207,12900,0.641409,cammeo
15778,515.27301,214.037842,95.497665,0.894947,16283,0.686298,cammeo
13337,468.621002,196.771194,87.31041,0.896168,13598,0.694418,cammeo
10156,409.290009,177.744995,73.22963,0.911187,10327,0.751795,osmancik
11961,429.367004,175.44313,87.647926,0.866268,12149,0.611035,osmancik
12314,440.145996,180.836655,87.92054,0.873854,12587,0.804837,osmancik
9972,397.638,165.399582,77.709618,0.882757,10230,0.795215,osmancik
12354,453.089996,192.006744,82.873703,0.902056,12602,0.657617,osmancik
15301,515.526978,220.29213,89.466446,0.913817,15690,0.53767,cammeo
12471,445.373993,184.992065,86.859756,0.882915,12688,0.671784,cammeo
14589,495.929993,210.283936,89.42495,0.905072,14853,0.665101,cammeo
14223,480.953003,201.389557,90.385887,0.893627,14441,0.641948,cammeo
13062,469.424011,200.62883,83.27462,0.90979,13279,0.663214,cammeo
9944,407.360992,169.644745,75.974136,0.894112,10212,0.558589,osmancik
11166,414.890015,165.738785,87.030556,0.851036,11478,0.670953,osmancik
14159,489.436005,209.131317,87.114655,0.909111,14410,0.547949,cammeo
13875,490.838013,207.132233,87.325264,0.906786,14243,0.575631,cammeo
12529,437.838989,174.86145,92.189262,0.849733,12840,0.766019,osmancik
13699,480.729004,197.970917,89.949074,0.890821,14178,0.672047,cammeo
12605,447.661011,183.50119,88.51619,0.875965,12859,0.595756,cammeo
13002,460.127014,191.42421,87.774635,0.888677,13325,0.679452,cammeo
11734,432.621002,177.317261,86.100555,0.874196,11972,0.644584,osmancik
15636,504.182007,212.136246,94.489311,0.895323,15927,0.744997,cammeo
15557,514.536987,214.075119,93.853897,0.898772,15942,0.695565,cammeo
12076,443.992004,181.711487,85.55835,0.882215,12329,0.647889,osmancik
12291,440.957001,186.187775,84.68074,0.890587,12476,0.730173,cammeo
12368,449.858002,182.732376,87.263908,0.878604,12722,0.608661,osmancik
12381,434.158997,173.100739,91.962914,0.847204,12643,0.743157,osmancik
14761,499.510986,210.798767,90.555534,0.903027,15197,0.658327,cammeo
12267,454.024994,190.673599,83.018288,0.90024,12673,0.651668,cammeo
10128,403.725006,166.962952,78.247475,0.883383,10383,0.672242,osmancik
9249,390.20401,162.326981,73.789909,0.890708,9522,0.617588,osmancik
15807,513.510986,219.296326,92.29657,0.907118,16078,0.780978,cammeo
14060,496.035004,211.375519,85.935265,0.913627,14448,0.672599,cammeo
14493,506.841003,219.003082,84.919296,0.921763,14804,0.541107,cammeo
10832,420.076996,167.829391,84.052399,0.865551,11207,0.597298,osmancik
14143,481.90799,199.990723,91.093559,0.890241,14450,0.584228,cammeo
13377,472.960999,199.940781,86.682869,0.901133,13685,0.794831,cammeo
12433,442.481995,173.859314,93.107063,0.844516,12769,0.629838,osmancik
12164,435.085999,177.5858,88.199333,0.867947,12354,0.710224,osmancik
11366,423.11499,171.906647,85.5793,0.867278,11599,0.611404,osmancik
13010,463.419006,194.767563,86.115768,0.896943,13349,0.776948,osmancik
12792,462.072998,194.481003,84.730888,0.900103,13032,0.593927,cammeo
11790,432.326996,181.340698,83.656128,0.887234,11990,0.604615,osmancik
10789,413.73999,170.518295,81.979034,0.87685,11016,0.69054,osmancik
12198,442.42099,183.664185,85.497955,0.885041,12391,0.713834,osmancik
14155,480.522003,200.546738,91.059677,0.890973,14462,0.722194,cammeo
12921,477.121002,197.70015,84.827591,0.90327,13557,0.723947,cammeo
12057,448.44101,183.944962,85.177864,0.886326,12295,0.732681,osmancik
11415,426.165009,173.884598,85.328346,0.871318,11634,0.596395,osmancik
12808,466.924011,197.174667,83.793297,0.905207,13186,0.543726,osmancik
11088,430.587006,184.722015,77.013306,0.908946,11263,0.628358,osmancik
11997,429.660004,170.99939,90.553619,0.848275,12253,0.746361,osmancik
12994,457.190002,187.334793,89.40963,0.878756,13335,0.763589,osmancik
13900,475.889008,198.16893,90.542603,0.88952,14161,0.717234,cammeo
12692,465.171997,193.207321,85.290543,0.897288,13118,0.714801,cammeo
11295,417.337006,174.019943,83.142235,0.878483,11476,0.768577,osmancik
11476,424.78299,169.090424,88.180595,0.853252,11845,0.624544,osmancik
12482,448.539001,185.090042,87.25161,0.881919,12744,0.592688,osmancik
12188,434.213013,171.758896,91.438904,0.846513,12529,0.621964,osmancik
12385,444.678009,177.641632,90.333191,0.861054,12724,0.736545,osmancik
11905,433.25,172.770599,89.236603,0.856285,12224,0.732075,osmancik
14873,499.615997,210.277496,91.583618,0.900171,15195,0.57303,cammeo
15281,509.516998,212.696884,92.993835,0.899358,15689,0.64023,cammeo
12089,439.492004,183.57666,84.694679,0.887214,12302,0.814513,cammeo
13021,455.97699,185.10437,91.06282,0.870621,13380,0.700656,osmancik
16008,521.007019,222.84523,92.129524,0.910539,16315,0.61188,cammeo
12912,459.739014,188.730362,88.962326,0.881934,13205,0.690481,osmancik
12609,475.359985,202.75441,81.27372,0.916145,13210,0.706941,cammeo
12174,435.368011,174.200012,90.661591,0.853895,12471,0.663867,osmancik
10680,413.803009,171.882019,79.865562,0.885493,10848,0.590773,osmancik
15552,492.981995,198.206268,101.644012,0.858497,15936,0.627451,cammeo
12333,463.154999,196.599442,81.601532,0.909792,12705,0.592022,cammeo
12311,441.406006,174.582825,90.741325,0.854312,12538,0.619266,osmancik
10351,408.996002,168.567886,78.961639,0.883503,10526,0.5941,osmancik
14746,504.313995,220.343445,85.93158,0.920819,14995,0.797512,cammeo
14360,494.457001,205.097,90.116997,0.898298,14825,0.657509,cammeo
13154,451.562012,179.953598,94.313812,0.851656,13428,0.650222,osmancik
13263,487.890991,214.42804,79.641098,0.928468,13491,0.674447,cammeo
15783,510.194,219.551773,92.248108,0.907447,16024,0.797927,cammeo
10878,423.792999,179.846939,77.797897,0.901596,11015,0.58016,osmancik
14965,483.507996,203.523453,94.311249,0.886153,15151,0.775549,cammeo
11546,429.523987,175.658691,84.906822,0.87542,11757,0.606312,osmancik
14350,472.020996,189.902176,97.030525,0.85961,14577,0.651799,osmancik
11268,429.307007,171.264328,85.810791,0.865422,11576,0.608653,osmancik
12444,445.872009,183.350571,87.90731,0.87757,12630,0.604547,osmancik
12220,425.04599,170.332703,91.938866,0.841819,12385,0.72171,osmancik
14990,507.785004,213.485458,90.176323,0.906409,15318,0.565917,cammeo
11779,440.976013,191.882477,78.734428,0.911939,11918,0.583755,osmancik
12692,456.792999,181.232819,91.128044,0.864389,13147,0.783554,osmancik
11874,433.843994,176.611252,87.049492,0.870093,12138,0.734414,cammeo
10842,434.27301,179.434875,79.007355,0.897845,11251,0.545784,osmancik
11914,430.644012,172.009872,90.054367,0.852,12215,0.71633,osmancik
12509,464.509003,201.531494,79.65081,0.918583,12703,0.544817,cammeo
15676,512.335022,214.767853,93.721939,0.899759,15961,0.77928,cammeo
15043,498.299011,206.011703,94.766685,0.887916,15414,0.586884,cammeo
13491,475.345001,198.662338,87.650833,0.897406,13812,0.698834,cammeo
12182,433.837006,180.613724,86.606438,0.877535,12341,0.777905,osmancik
11031,414.440002,170.684662,83.09671,0.873489,11200,0.605567,osmancik
15073,498.362,205.803101,93.996277,0.889606,15476,0.613921,cammeo
11883,438.218994,178.861679,86.565895,0.875078,12204,0.67128,osmancik
12239,432.298004,168.490082,94.254219,0.828894,12489,0.682599,osmancik
